VA1158,R14688,458,0.96650625,VA1158_Cherenkov_2150V_1layer_-40.0mV_5.0pC_2.0Hrs_/data.root,
VA1229,R14688,462,0.93505,VA1229_Cherenkov_1865V_1layer_-40.0mV_5.0pC_1.5Hrs_/data.root,
VA1237,R14688,463,1.0087875,VA1237_Cherenkov_1910V_1layer_-40.0mV_5.0pC_1.5Hrs_/data.root,
VA1230,R14688,468,1.08096875,VA1230_Cherenkov_2050V_1layer_-40.0mV_5.0pC_3.0Hrs_/data.root,
VA1238,R14688,469,0.949525,VA1238_Cherenkov_1790V_1layer_-40.0mV_5.0pC_3.0Hrs_/data.root,
VA1239,R14688,488,0.9802,VA1239_Cherenkov_2050V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1241,R14688,489,1.04093125,VA1241_Cherenkov_1980V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1232,R14688,473,1.06169375,VA1232_Cherenkov_2425V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1231,R14688,471,1.03974375,VA1231_Cherenkov_1980V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1245,R14688,476,1.02609375,VA1245_Cherenkov_1945V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1225,R14688,477,1.01335,VA1225_Cherenkov_1800V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1246,R14688,482,0.94935,VA1246_Cherenkov_1900V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1227,R14688,483,0.94095,VA1227_Cherenkov_1860V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1244,R14688,493,0.93005,VA1244_Cherenkov_2100V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1217,R14688,494,0.95345625,VA1217_Cherenkov_2125V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1223,R14688,498,1.028625,VA1223_Cherenkov_2025V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1228,R14688,497,0.9746,VA1228_Cherenkov_1850V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1220,R14688,503,0.9450625,VA1220_Cherenkov_2040V_1layer_-40.0mV_5.0pC_19.0Hrs_/data.root,
VA1240,R14688,504,0.964125,VA1240_Cherenkov_1810V_1layer_-40.0mV_5.0pC_19.0Hrs_/data.root,
VA1242,R14688,507,1.00218125,VA1242_Cherenkov_2045V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1141,R14688,508,1.01913125,VA1141_Cherenkov_1945V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1224,R14688,511,0.96966875,VA1224_Cherenkov_1950V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1226,R14688,512,0.96464375,VA1226_Cherenkov_2015V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1188,R14688,515,0.93953125,VA1188_Cherenkov_2165V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1218,R14688,516,0.94228125,VA1218_Cherenkov_2015V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1233,R14688,519,0.9434,VA1233_Cherenkov_2170V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1192,R14688,520,0.95699375,VA1192_Cherenkov_1955V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1179,R14688,524,1.05011875,VA1179_Cherenkov_2040V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1144,R14688,532,0.96731875,VA1144_Cherenkov_1930V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1213,R14688,533,0.9609625,VA1213_Cherenkov_2205V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1178,R14688,536,0.92666875,VA1178_Cherenkov_2040V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1174,R14688,537,0.9986875,VA1174_Cherenkov_2060V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1160,R14688,542,0.972675,VA1160_Cherenkov_1900V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1142,R14688,543,0.95940625,VA1142_Cherenkov_2160V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1157,R14688,547,0.96969375,VA1157_Cherenkov_2170V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1155,R14688,548,0.95656875,VA1155_Cherenkov_2050V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1243,R14688,552,1.0092125,VA1243_Cherenkov_2045V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1185,R14688,558,1.0243875,VA1185_Cherenkov_1955V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1235,R14688,551,0.92463125,VA1235_Cherenkov_2105V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1156,R14688,557,0.992025,VA1156_Cherenkov_2015V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1175,R14688,563,1.01669375,VA1175_Cherenkov_2060V_1layer_-40.0mV_5.0pC_24.0Hrs_/data.root,
VA1154,R14688,564,0.9949625,VA1154_Cherenkov_1990V_1layer_-40.0mV_5.0pC_24.0Hrs_/data.root,
VA1161,R14688,596,0.96094375,VA1161_Cherenkov_1905V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1182,R14688,589,0.8181,VA1182_Cherenkov_2350V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1193,R14688,590,0.9777625,VA1193_Cherenkov_2080V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1191,R14688,593,0.9726,VA1191_Cherenkov_2180V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1148,R14688,591,0.9766875,VA1148_Cherenkov_1980V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1159,R14688,597,0.986775,VA1159_Cherenkov_1920V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1140,R14688,601,1.00194375,VA1140_Cherenkov_2100V_1layer_-40.0mV_5.0pC_24.0Hrs_/data.root,
VA1183,R14688,602,0.90715625,VA1183_Cherenkov_2010V_1layer_-40.0mV_5.0pC_24.0Hrs_/data.root,
VA1164,R14688,607,1.0280625,VA1164_Cherenkov_2130V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1150,R14688,605,0.9985375,VA1150_Cherenkov_1870V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1170,R14688,611,1.03275,VA1170_Cherenkov_2265V_1layer_-40.0mV_5.0pC_2.0Hrs_/data.root,
VA1166,R14688,612,0.96454375,VA1166_Cherenkov_2190V_1layer_-40.0mV_5.0pC_2.0Hrs_/data.root,
VA1254,R14688,637,1.251775,VA1254_Cherenkov_2005V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1162,R14688,638,1.0382375,VA1162_Cherenkov_2150V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1135,R14688,643,1.01666875,VA1135_Cherenkov_1860V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1173,R14688,645,0.9495375,VA1173_Cherenkov_2200V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1255,R14688,649,0.98601875,VA1255_Cherenkov_2020V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1177,R14688,648,1.005625,VA1177_Cherenkov_2040V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1252,R14688,659,0.956975,VA1252_Cherenkov_2095V_1layer_-40.0mV_5.0pC_68.0Hrs_/data.root,
VA1176,R14688,660,1.020975,VA1176_Cherenkov_2150V_1layer_-40.0mV_5.0pC_68.0Hrs_/data.root,
VA1168,R14688,662,0.99145,VA1168_Cherenkov_1900V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1137,R14688,663,1.08423125,VA1137_Cherenkov_2025V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1195,R14688,668,0.99778125,VA1195_Cherenkov_1720V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1165,R14688,669,1.00709375,VA1165_Cherenkov_2035V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1253,R14688,674,0.9344,VA1253_Cherenkov_1930V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1172,R14688,675,0.94961875,VA1172_Cherenkov_2280V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1143,R14688,678,1.12696875,VA1143_Cherenkov_2220V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1264,R14688,679,0.96418125,VA1264_Cherenkov_1880V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1248,R14688,682,0.98281875,VA1248_Cherenkov_1920V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1249,R14688,683,0.93125625,VA1249_Cherenkov_1860V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1251,R14688,688,0.9318375,VA1251_Cherenkov_2095V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1247,R14688,689,0.9519,VA1247_Cherenkov_2075V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1260,R14688,692,1.00511875,VA1260_Cherenkov_2230V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1263,R14688,693,0.9929125,VA1263_Cherenkov_1925V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1258,R14688,696,0.9681625,VA1258_Cherenkov_1910V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1271,R14688,695,0.94148125,VA1271_Cherenkov_1820V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1265,R14688,711,1.0401875,VA1265_Cherenkov_2350V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1273,R14688,712,1.0089125,VA1273_Cherenkov_2110V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1266,R14688,717,0.98681875,VA1266_Cherenkov_1980V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1270,R14688,718,0.96446875,VA1270_Cherenkov_1970V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1257,R14688,723,0.9318875,VA1257_Cherenkov_2170V_1layer_-40.0mV_5.0pC_0.25Hrs_/data.root,
VA1267,R14688,724,0.98661875,VA1267_Cherenkov_1990V_1layer_-40.0mV_5.0pC_0.25Hrs_/data.root,
VA1272,R14688,729,0.99484375,VA1272_Cherenkov_2000V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1095,R14688,730,1.00346875,VA1095_Cherenkov_1720V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1269,R14688,737,0.9939125,VA1269_Cherenkov_2180V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1256,R14688,739,0.996625,VA1256_Cherenkov_2075V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1268,R14688,744,0.93396875,VA1268_Cherenkov_1850V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1259,R14688,745,1.03823125,VA1259_Cherenkov_1810V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1276,R14688,757,0.9740375,VA1276_Cherenkov_2230V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1281,R14688,758,0.98835625,VA1281_Cherenkov_1905V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1280,R14688,761,1.01225625,VA1280_Cherenkov_1810V_1layer_-40.0mV_5.0pC_0.2Hrs_/data.root,
VA1279,R14688,762,1.02843125,VA1279_Cherenkov_2085V_1layer_-40.0mV_5.0pC_0.2Hrs_/data.root,
VA1274,R14688,769,0.9956375,VA1274_Cherenkov_1955V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1283,R14688,770,0.94910625,VA1283_Cherenkov_2040V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1278,R14688,776,0.99123125,VA1278_Cherenkov_2155V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1277,R14688,775,0.9537125,VA1277_Cherenkov_2095V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1290,R14688,783,0.9531625,VA1290_Cherenkov_2070V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1288,R14688,784,0.989925,VA1288_Cherenkov_2065V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
VA1284,R14688,789,0.99589375,VA1284_Cherenkov_1880V_1layer_-40.0mV_5.0pC_0.4Hrs_/data.root,
VA1286,R14688,790,1.0063125,VA1286_Cherenkov_1890V_1layer_-40.0mV_5.0pC_0.4Hrs_/data.root,
VA1289,R14688,793,0.92844375,VA1289_Cherenkov_2030V_1layer_-40.0mV_5.0pC_0.25Hrs_/data.root,
VA1291,R14688,794,0.98138125,VA1291_Cherenkov_1865V_1layer_-40.0mV_5.0pC_0.25Hrs_/data.root,
VA1285,R14688,799,0.9718125,VA1285_Cherenkov_2190V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1303,R14688,800,0.98158125,VA1303_Cherenkov_1805V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1301,R14688,805,1.013625,VA1301_Cherenkov_1790V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1287,R14688,806,0.9769625,VA1287_Cherenkov_1975V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1299,R14688,813,0.9984625,VA1299_Cherenkov_2035V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1302,R14688,814,0.98931875,VA1302_Cherenkov_1975V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1298,R14688,819,1.02335625,VA1298_Cherenkov_1855V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1295,R14688,820,1.002075,VA1295_Cherenkov_1880V_1layer_-40.0mV_5.0pC_1.0Hrs_/data.root,
VA1300,R14688,830,0.98293125,VA1300_Cherenkov_1900V_1layer_-40.0mV_5.0pC_57.0Hrs_/data.root,
VA1293,R14688,831,0.9894125,VA1293_Cherenkov_1845V_1layer_-40.0mV_5.0pC_57.0Hrs_/data.root,
ZN0109,R11780,978,1.0305,ZN0109_Cherenkov_1900V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0102,R11780,979,0.99969375,ZN0102_Cherenkov_1835V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0141,R11780,980,1.09303125,ZN0141_Cherenkov_2170V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0104,R11780,981,1.059875,ZN0104_Cherenkov_1940V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0064,R11780,982,0.9330375,ZN0064_Cherenkov_2040V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0099,R11780,983,1.0686625,ZN0099_Cherenkov_1940V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0103,R11780,984,1.10936875,ZN0103_Cherenkov_1920V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0097,R11780,987,0.9732125,ZN0097_Cherenkov_2095V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0057,R11780,988,1.0107,ZN0057_Cherenkov_1845V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0116,R11780,990,0.95846875,ZN0116_Cherenkov_1930V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0112,R11780,991,1.07575,ZN0112_Cherenkov_1890V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0062,R11780,992,0.96265,ZN0062_Cherenkov_1870V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0072,R11780,993,1.03545625,ZN0072_Cherenkov_1960V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0110,R11780,974,1.00589375,ZN0110_Cherenkov_1901V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0092,R11780,975,0.89230625,ZN0092_Cherenkov_2149V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0070,R11780,986,1.0497875,ZN0070_Cherenkov_1875V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0133,R11780,995,0.99556875,ZN0133_Cherenkov_2200V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0137,R11780,996,0.95531875,ZN0137_Cherenkov_2150V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
